review,sentiment
"Bland, boring and borderline amateurish. Dialogues are a cringe-fest, most punchlines land flat, there is no prominent chemistry between the cast, Bobby Deol is playing yet again an angry middle-aged machiavellian, showing no range whatsoever. Someone with nimble deduction capabilities can predict the plot without much effort and then it will be like a long-haul flight journey in economy where you check ‘remaining flight time’ at least a thousand times. If ‘Om Shanti Om’ (the song with countless cameos) were a series with no plot, then it would be called ‘B*****ds of Bollywood’!",0
5 hours of series but you will not feel bored for a single second. Extreme comedy and last twest was epic. Congratulations team and thank you for this movie 🙏. You should come with some other projects too.,0
"He is the best web series I saw it last night, I laughed all night, father put me on the charge of getting up because everyone got up because of my laughter.  But the series is very good 😊👍  You should work hard like ISI, Aryan brother, you will go a long way. I am with you brother ❤️😊",1
"The Bads of Bollywood is an amazing series..I personally loved all the action and the twisted love story..but the PLOT was THE BEST I never saw this coming..The acting of newcomers and the experienced actors was amazing.The humour was also top level..The songs and the hook steps were WOW..Overall it was a OVER THE CLOUD experience..Aryan Khan has portrayed this very well and the graphics were too good..


5/5 for me MUST WATCH!!",1
As of the 1st directional and written movie of ariyan Khan is soo good. And the climax was so unexpected i really enjoyed the show. But as a negetive part this show wants to told us lots of story bcz of that it feels so clustered at the time .,1
Finished the entire series at one go…thanks to my holiday and the lazy evenings in the mountains😊…It’s a good series with lots of gaali and humour….every character has done a decent job….overall a good start for Aryan Khan…looks like a lot of effort has been put by the young boy…SRK Ka beta hai to Mehnat to poori karega hi…good start Aryan…waiting for more from you,1
"Ba**ds Of Bollywood is insanely Entertaining ✨✨✨✨✨
Director - Aryan Khan cooked it 😅🔥
He didn't hesitate to take on Backdrop things happen in Bollywood.
Bobby Deol - Lord for a reason 🙏 
Lakshay - Shine On ✨
Manoj Pahwa - Died Laughing 😆😂
Raghav Juyal - Killed It🫂🫡

The day is not long when he going to Direct Shah Rukh Khan or any other fukcing actor on planet Earth... 🥳",1
"Good. Not as good as expected. 3.5 stars.
I thought it would expose bollywood and money laundering aspect. But it's more like Drama, ego ride, romance and some action here and there. 
Lakshya and Bobby did a good job. Story could have been slightly better. Twist factor landed okay. Nonsensical plots but it's entertaining if you just take it as an entertainment.",1
Raghav and Manoj sir...were brilliant.. Anya the manager was awesome...Gafhoor and his paltan...were hilarious...I liked Ranveer singh Cameo..Rajat Bedi...and Freddy were too good...movie is slick..but has that Farah khan..Sajid khan...Manmohan desai..vibes...Aryan khan..has stamped  his arrival....there is a new kid on bloc...1 more thing...SRK and his son have shown maturity by launching as a director and nit in front of the camera,1
"Amazzzinnnngggg! Binged watched it!!! Aryan Khan did such a FAAAAAAB job with the direction and all the actors were BRILLIANT 🫡 The puns, the clever and elegantly portrayed satire, every bit of it was truly such a pleasure to watch! Can’t wait for season 2!!!!!!",1
"I wasn't expecting anything from the show, but it turned out to be really good. It is so much better than normal bollywood movie. Best part of the show was Raghav and rest of the actors in the small roles were really good",1
"Aryaan Khan❤️
“For a first project, Aryan Khan has shown remarkable boldness and polish. Very few debut directors take such risks while keeping things this slick.”

“He’s managed to blend satire, humour and drama in a way that feels fresh — a sign of a confident storyteller.”",1
"The Ba***ds of Bollywood is a strong debut. Its positives—sharp satire, confident voice, high production values, and earnest performances. It’s entertaining, provocative, and offers insight into Bollywood from someone both inside and outside.
This is worth watching!",1
"Entertainment on peak! The whole experience was full of fun, laughter, and energy from start to finish. Every moment kept me hooked, and it truly delivered beyond expectations. A perfect dose of excitement and joy!",1
"In a long time watched a comedy content that was really fucking funny, It's legacy He is son of the King himself, This man Aryan has talent real one I hope he can shine like his father, If you love pure comedy that is up to date it is the best series, bollywood should learn",1
Just too much fun… not even a single minute u get bored while watching it… and all the cameos were superb specially that Raghav and emraan scene 😂… lead actors and every other actors were too good … climax was something u would never forget… wasn’t familiar with Aryan game… and  he is here not only to stay but he is here to rule 🙌show is just way too good ❤️,1
"Such a refreshing storyline, I am speechless, Kudos to the hard working team and Specially Aryan Khan 💜  every body's acting was top notch, great cast, great songs, full on entertainer, ;!!  😃😃U just can't guess the next move , in each n every scene!! thrillinggggggg!!! Must watch , loads of twist n turns , full-on roller coaster n and best laughter moments , don't miss the ending , u will be left craving for moooooorrrrreeeeeee🤩🤩🤩🤩🤩🤩🥳🥳🥳🥳🥳🥳🥳👌🏼👌🏼👌🏼👌🏼👌🏼🫶🏼🫶🏼🫶🏼🫶🏼💜💜💜💜💜💜💜💜",1
