"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjUsvleM0tUNu4HoBn6hvYX2ztJIgVdt-ZtvlYQV1nvMiH1zjKvs=s128-w32-d-h32-cc-rp","Devansh Kumar","a week ago","I hardly give any review on movies, but this one I find it entertaining. After a long pause Bollywood gave a crazy entertainment package. 

Fun Unique Entertainment ....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWEwvRem16EE2bcHTfIYj-mjVvEKY1in1hsZj5UFZWN_ckAR0A=s128-w32-d-h32-cc-rp","Amit Patil","a week ago","Apart from the excellent performances by the entire cast, Aryan Khan’s debut direction has been exceptional. The punches and dialogues added just the right spice to an already well-prepared dish.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLm4KlepK44a_R8g9H0KJuzbED4lTDLm28Cl3xVPnPZwLwNXQ=s128-w32-d-h32-cc-rp","Jagdeep Guleria","a week ago","The Bads of Bollywood shines with glossy production and starry cameos, but the story falls flat.
It leans too heavily on tired Bollywood clichés, losing freshness and bite.
The satire promises edge yet stumbles with uneven tone and weak humour.
Overall, flashy on surface but not fun or impactful enough — a one-time watch.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjV08pvajiwLz7L1aYxmzGrfI26y6_RwmcXAyO7OiWZJ4nuAO1tJ=s128-w32-d-h32-cc-rp","Umar Sundke","a week ago","What a blockbuster series love it aryan the way you have directed no one can like you does nobody can feel this is your debut and the cameos I just the you have use and twist is very enexceptable this is just the beginning many more to go","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXyy-K0A8oOsGXNMS3mzWtEXSQGMTwY2LIWp74smaz1Ju4JNmLs=s128-w32-d-h32-cc-rp","Mumana sultana Mim","a week ago","Aryan Khan has just lived up to the legacy — truly baap ka beta, sipahi ka ghora!
It was a complete blast. Such a fantabulous job!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIn0_fUZda7p8lu1QouMBPNe0g2Nboy_Ojg8P5ZYgF2gEbnIA=s128-w32-d-h32-cc-rp","Shelly Gupta","3 days ago","I tried to watch this series, but from the very first episode, they showed an exaggerated building jump with no safety measures… no harness, no net. It’s 2025, media should know better. When all ages watch, we need more realism. Scenes like this can influence kids, and media creators need to take responsibility.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjV8nZoxdwiTPZDbYcDoghWbomCGEwxlN6qjdaLlpsY6Z-Wu692w=s128-w32-d-h32-cc-rp","Omar Diop","a week ago","Broooooo after work I’ve started watching the show and I really messed up my sleep schedule because of it. It’s bingeworthy!! Aryan Khan did an amazing job creating the show","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJk9lLPDr2lGicwaE-lg3xePRi5IlU-KcUJujedeFllDoPyMQ=s128-w32-d-h32-cc-rp","Keerthan Shetty","a week ago","The Ba***ds of Bollywood is a very great so it is well directed and written by Aryan Khan it was very fun for watching the show I love the show it is amazing well created by Aryan Khan wonderful creation by Aryan Khan and its its first time and he did it very good so love the show very much","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWbydlQfCSJhPzqssX52naUbQlFfcQLePQUauVC-EqL123n7Kzb=s128-w32-d-h32-cc-rp","Sudhir Kumar","a week ago","A heap of F word , swearing ,abuses 90% of time when they weren’t even required as per situation. Theme, scenes and characters seemed like a bouquet from Hollywood and content from OTT.
The series seems to be a result of excessive OTT watch by creative team .","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLyqqI_eLBGNlJKBWT98H1Kg6D-HGr2X_Pli0v2I80-Qqwt2A=s128-w32-d-h32-cc-rp","Iftakir Hussain","5 days ago","It was the first movie of Indian cinema were three khans an emraan hashmi, ranbir kapoor, ranveer singh,ss Rajamouli, Karan Johar, bobby deol, arshad warsi and many other actors was also there and makes the series excellent","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWmpoDrPZfAUTA7d3qS4f3KiMAn_Oz_MdcTEZc7hygYabCLGQT6Dg=s128-w32-d-h32-cc-rp","Sohail Khan","6 days ago","I just love itttt💗Aryan khan you did ittt perfectly🔥Boht achi series hai (action,funny ,suspense!! all in one. (Must watch!!)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLDZB4YIEYSryPBEzRwLqa9GkZvgbvlkRG4DyQcP8LAjop1nw=s128-w32-d-h32-cc-rp","S merchant","a week ago","Though making of films in Bollywood may sometimes include crude language, bringing that same filth into a web series Bads of Bollywood—Directed by Shahrukh Khan’s son—is both forced and shameful. It is disappointing to see such content being launched with applause and praise from esteemed figures who should have known better.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUCczPd0Jbe9kksb_6qp-MEoV-sG126nFG7HfT2cSLK0fodBDw=s128-w32-d-h32-cc-rp","Anand_ kumar","5 days ago","Outstanding performance of all the character but at the same time Aryan as a director... Super se bhi upper fantastic concept and humorous story it's feel like movies series...","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKTXjwiFRGCoM5VW-C-FbTW4_ykNj2k45SDofQV-FnV9_YVGA=s128-w32-d-h32-cc-rp","Sumi Tamang","a week ago","From Nepal,
It's just a mind blowing series and love this series...🥰🥰🥰🥰🥰 it's have comedy, action,romance and all and I am biggest fan of Shah Rukh Khan but when I saw this series I am also fan of Aryan Khan he is mind blowing director,writer and entire team was mind blowing loving this....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVd4KerL8H9wL_UuUDuovFv1Q-Kuo_hJqmXvSvtJu-PjHWZ-EM=s128-w32-d-h32-cc-rp","Shubhadeep Baidya","a week ago","Can't even complete 1 episodes! The review are all paid I guess! If a father can open a court midnight for bail, then what's the big deal of buying fake reviews!
Just a time waste show, overacting, non sense drama, unrealistic stunt, cringe dialogue!
Just intolerable!","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocL3ZXcud52a666KixeEFeK-K8WgLrFAC1XV81T1LvhR4NVXQw=s128-w32-d-h32-cc-rp","Ganesh Manjare","6 days ago","If I had the option, I would give a negative rating. This is one of the worst series I’ve ever watched. The 5-star reviews you see are nothing more than paid promotions. Only the best part is Raghav Jurail's acting in this series nothing else.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjW2lxSF60UWwNXfwBTyF4tPdy27ykH9RmQktv4-lvAgsIMmfpJmrQ=s128-w32-d-h32-cc-rp","riddhima guruji","a week ago","Cringe is the right word. 
It truly looks an amateur film school or university project. 
And what's with unnecessary ""maa behen"" ki gaaliyan? 
I feel sad that bollywood has forgotten it's own essense. It is all an ""instagram"" reel on a big screen.","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXiIZM_BzZjg2otOkIcYLcBZxw-H3ZlkTybxDBzvnPpc6DD8fn_=s128-w32-d-h32-cc-rp","surbi taneja","a week ago","loved the show. So refreshing. Raghav juyal is awesome in the series. what a unforseen climax. the music is so melodious and peppy. it is a must watch.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUcgH-tw4warFJJ2MuwrgF96uRkYCTU04A9kpWAm-kg8TpPLlEM=s128-w32-d-h32-cc-rp","arjun babbar","3 days ago","Shit show. Absolute waste of time. After ruining the movies, now Bollywood gonna make shit web series.
Just 0 stars, had to give one as google won’t let me post 0 star.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXPFldSg-aJtl5Q_Dp0T8IRQFr6bJIXxLzTOHlD0UEWSEQsewMP=s128-w32-d-h32-cc-rp","Hasanur Rahaman","a week ago","What a wonderful and fantastic Bollywood web series! The story, acting, and music were all amazing. Truly one of the best series from Bollywood","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUScQwd8YISchtkNhGTyIbIW1xAAP6Di70nDO6hxQUjJofY2buJDg=s128-w32-d-h32-cc-rp","Mohammed zubair Ahmed","a week ago","Just wow..👌..“This is the first time I’ve watched a Bollywood series like this, directed by Aryan. His work was impressive, with no noticeable mistakes — a well-executed direction overall.”","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUNhpQxjDcqUEF85IeqZsnYKxbUsRL1aJg7sZAGwIFJh2YPg_8p=s128-w32-d-h32-cc-rp","Habib Ali","a week ago","The best show i watched this year, it was full of comedy, attractive scenes, you can’t get bored for a second even, spot on the best direction by Aryan khan as a debutant!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXGendam_Haec61gz0R0kbN-Uw0CpizLGg3HeclQDtOkQ7Gt0AVeA=s128-w32-d-h32-cc-rp","Yuvraj Singh","a week ago","Watching this series was so much fun. I've not seen such good comedy movie in while. Totally worth watching","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIAc9GTUkNdmLec7dBDOVSmmXM_8nEfeGCpaYYtID09we-pqQ=s128-w32-d-h32-cc-rp","Phavana S","a week ago","With the number of stardom featured in the movie, it better be worth some watching! Great director, watchable I guess but to say it's the best series of 2025, like many claim in here, I wanna believe they're paid...perhaps I'm not cause I didn't think it was worth the hype!! Though great direction and watchable :)","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVwOrIRv-SSxuKhu1AvpHxOJPUsLPCwVmObiJlEwVctFB_3bKE=s128-w32-d-h32-cc-rp","Lucilla Rocco","6 days ago","THIS SERIES IS THE BEST ITS VERY VERY FUNNY I LOVEEEE THE PERFORMANCES AND I LAUGHED ALL THE WAY EVERY EPISODE SOMETHING EXCITING OR FUN HAPPEN YOU NEVER EVER GET BORED OF THE EPISODES YOU ALL SHOULD WATCH ITS A MUST.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLITdrSg3xkipvnf3qDR7Rd1AC-nzG1J92zkKPXxdK9PzRRgQA=s128-w32-d-h32-cc-rp","J M","a week ago","Utter garbage and it’s a copy of American show Entourage with stupid Indian Bollywood twists. It’s not original. Thank god for his dead’s wealth. What’s up with the ugly and nasty title song. How about something unique and original !","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW91BudtWNOi6dV1LzfxXxVTEcpLPnEIVUQoGqemHohzbrRVX4C=s128-w32-d-h32-cc-rp","Dev Vrat","a week ago","What a absolute joke! Go ahead and waste your time! 

Totally shit cinematic, dialogues straight from memes group! 
Story line! What are you taking about there is no story line! 

That acting and direction for that narcotics cop is just utterly nonsense!","You and 4 other people found this helpful.","4 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUJPlUvyZ-5rYjZIHF8b15r82xAaEpZMbpfVViqWzNMEH0H3cft=s128-w32-d-h32-cc-rp","Rakesh Sharma","a week ago","Fabulous job done by Aryan Khan, hidden “ reality “ jokes where sooo good. Bobby and Lakshay where impressive. Story line is decent but the humour is next level.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXLfsXdzoYQ-RogwQkkjIWTp6NtRGh3ZWsuz5sz1UizmI0hE95l=s128-w32-d-h32-cc-rp","Farhan Azmi","a day ago","Hats of to casting team they selected the actors very wisely,Raghav Juyal & Lakshy jodi kill it this time aswell no one can say its made by a debut director totally refreshing","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXkCV4s_g7C28ss5JtTmO3Yq8i4zvKLlbtH6XJ5t0t8AMS_EPBB=s128-w32-d-h32-cc-rp","BatPool","a week ago","The Series was stupid as fuck. So called Awards scene was Farah Khans copy. Waste of time. Series was too predictable. If there were no huge stars, the series would have not been aired. Couldn't expect more from a Nepo kid.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocL1J4qWMyqe9--gQRfh6631krEUtCFa52I8Qzqstivh5WfqA04=s128-w32-d-h32-cc-rp","Shovon MD. Abdullah Abu Syeed","a week ago","At the end what was that !!….. LOL.... nice one... all the qualities of Bollywood present in this series... really liked it...
Raghav nailed all the scenes... Nice bro","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJDgsEDurwUVx0-VPyXxU5qcIdxq7p-Z7K_qw-XAJljLT499Q=s128-w32-d-h32-cc-rp","Amar Sharma","a week ago","Full entertainment 😎! Great work by the entire star cast of Bollywood. Kudos to Mr. Aryan Khan for his outstanding direction.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK9p_qN8Oz5eDqQq_9JF_Y7yVFcFgyPB3xOtNdPvJt-9BL16Mc=s128-w32-d-h32-cc-rp","Mizan Shaikh","a week ago","if you want to laugh, then watch this series , one of the best from bollywood in recent times. don’t miss this web series its so fucking good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVn0kR6oDe5BoQPmnVhF1WvQVm8e4jecKPC9ulKp0-KHSiUDoIY=s128-w32-d-h32-cc-rp","Shivani Rana","a week ago","Loll … Aryan khan’s drugged himself for good tbh . It was just fab I loved it and ngl it is too good for a debut . Just loved it 🫶🏻🫶🏻","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJSV4SQRxUQ2cKi8OOlpwwhxJ0acaPEq-1uLgRi9wDrW_kiXu8=s128-w32-d-h32-cc-rp","Subrata Nandi","a week ago","These people are hitting new low with every attempt .. with the title itself they introduce their well beings and upbringings . These thugs of bollywood could do everything for money.  No wonder they are now no match with south movie industry.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIK0MFhaHxMeIziJDdyjK0LBC-SDLtZfyoY36wxP5v18SasHA=s128-w32-d-h32-cc-rp","Nitesh Kumar","21 hours ago","Nice movie and must watch. Will enjoy from 1st episode to last one.. very entertaining. I completed the whole series in 1 day..","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW24B6FrKw9JGQegW28YBGbBt_MNdD-SBILlQODlUQMzmEacoaD=s128-w32-d-h32-cc-rp","Ibrahim Khan","a week ago","I will only keep the subscription of netflix cuz i don’t want to miss the next chapter the best series i have ever scene thanks to Aryan khan for giving us such this type of material","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjViInIo7lvXqIQt0h7H4_ZlNoBHcSKG6iQczvl1te_xgE-uIz8R=s128-w32-d-h32-cc-rp","Pallab Dutta","a week ago","Fully entertainment... music is awesome.. director smart..the guest appearance present was awesome.. overall...good to watch eyes and ear satisfying...good web series ❤️","You found this helpful.","Was this review helpful to you?"
