"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjUHwH79sEAampi_RnS7fIYnKWdlclEuXEw8eYQaLamtEv_r4QLE=s128-w32-d-h32-cc-rp","Anthony Cassidy","a year ago","Overall my favourite movie ever it is good and has aged well and you can watch this many time without getting bored. I even made my profile pic the godfather its just so good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXZIF_j5cJDBxPaWitnTbvyumDlIYVSDE_bgiUHyqbEkWVlyUs=s128-w32-d-h32-cc-rp","Ray M","5 years ago","The best movie ever made (with no drop off at all in The Godfather Part ll).  Those who think Citizen Kane is equal or better than The Godfather should stick to crayons and coloring books.  There is no comparison.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ-UuoEXVn7a1mOR7BffyDoYq2ZTeijwiQjO3s3ZkrEDsU0bQ=s128-w32-d-h32-cc-rp","Santosh Kamat","7 years ago","It's an master piece , i remember each and every frame must have watched atleast more than. 20 times , Marlon Brando , Alpacino .Each and Evey scenes have been epic .
It's a must watch for any movie buff ..it's sort of a Bible for all movies .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWK_KiPWjdO5ayjiSJ4VKGliRoyob8_Xa3aE9BDs-vA8Exx71ud=s128-w32-d-h32-cc-rp","Ahsan Javed","5 years ago","Overhyped. I think many rate this with 5 stars because their friends and colleagues have given it a 5, and so on. By 1972 standards, it might have been a good movie. But there are so much better movies now. Can't justtify a 9.2 rating on IMDB while other real good films are at 7s and 8s.","You and 14 other people found this helpful.","14 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVhrukucncWyoMZFA7ersmd9klZIYXlj65cweIeZ4ZDerjiEdxsJQ=s128-w32-d-h32-cc-rp","FJ Dailo","a year ago","I've ignored this film many times fir I am not a Brando or Pacino fan...but finally I've watched it and I must say it was a great movie. I never thought Brando was such a great actor where I was crying even in his very subtle way of acting.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVsBVHVxAYH8upvCmn6HQjZrpkkHfHXw6RD8qR05o1b2RkjVkn8=s128-w32-d-h32-cc-rp","Moon BladeX","9 months ago","Perfect,just perfect acting was magnificent al pacino,robert duvall,marlon brando and de niro in the second movie. and in my opinion the best ending of movies. Just perfect","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL6p0ZmLTHKO5lYJ7weGCbvWTZ47eEBOX6nn0Zf1YK2kLjZkA=s128-w32-d-h32-cc-rp","Kim Rundquist","6 years ago","We got to meet Johnny martino in Christmas parade years ago he grabbed my hand kissed it.jumped up and down shouting to him sittin on convertable as grand Marshall waving smiling nicely dressed in cream suit pants.i wept tears as he held my hands clutched wrists as motorcade went by.told husband do you know who that is.?????!think I got his autograph.he was in hot movie godfather.this movie was liked by my dad but seen few bits of it.horse head scene n bed bad .didnt see that.didnt see movie st all","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVqTTt9ColVh4rkBcR0aA33Lk3AWsulc-_7rg4FgAJp-puGXZE=s128-w32-d-h32-cc-rp","universe- tum kaun ho?","3 years ago","The movie which is above everything...... I can't even realise how much of hard work, talent and team effort was made to create this godly masterpiece........ The one which is the best...... The feeling I had for it, hadn't got before in any movie....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWnB4joK3fMmSCC0oB2U1Z6fbxM3shDBdZTMmQUf4kgfA7tgO6b=s128-w32-d-h32-cc-rp","Biraj Dey","7 years ago","I just watched & completed the THE GODFATHER trilogy, i.e. 46 years after it's first release. It's ""magnificent"" & ""immortal"". Anyone who has watched (or) will watch the trilogy has/shall inherit the Corleone's emotions & evoke it in some phase of his life. It's such an EPIC.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUj-sI2KCs_1ooYCN3IqxS8CkQGuJqGjoE5Ylrz0eOE6sEbw0EV=s128-w32-d-h32-cc-rp","Max Eyre-Wilkins","5 years ago","The Godfather is an an absolutely wonderful film. Well crafted, beautifully acted, gripping story, and very powerful. One of my favourite films, if not my absolute favourite film of all time.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVsYK71MiZ7ojpsetf44XYu3M2_WP_141JeYfF9cW5AcKUh_uIK=s128-w32-d-h32-cc-rp","Kristin Urbinati","2 years ago","My all time feel good movie.  A masterpiece about family, loyalty, betrayal, breaking bread.  The characters iconic, the performances are measured and deliberate, with dialogue producing unforgettable classic lines.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXJash4Pb-jGT9Sery2ZpD2tmoTQeJ3Hw_-tv1QNkq---yA7jTg=s128-w32-d-h32-cc-rp","Jeremiah Daniel","2 years ago","I love this movie to pieces.

You have to be patient though and wait for it to get good.

Over all this movie isn’t to be tampered with I don’t ever want a reboot of the sequel.

Movies like this with Marlon Brando in it should never be touched it’s a classic.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXFsMhvcGIIGD97jxpns4-jJk2OQfucivEXZXxhifovPPaztmUp=s128-w32-d-h32-cc-rp","Abhishek Pati","5 years ago","If it would be possible..I would have rated 10/10 and this movie is the kind of benchmark that no movies so far has not even getting close to any competition. The star cast, the dialogue..omg..a complete master piece","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKiSWhEDilODzZbGMShamXHHO25LIKQKyFpI4UQ2QOuTn7iuFw=s128-w32-d-h32-cc-rp","Marcus Torres","3 years ago","Five stars, simple as that. RIP Marlon Brando, can't believe Don Corleone was played by a 47-year-old. 
This will forever be one of the classics.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIHqy_5k1iZh5uKZOs5i4da-ORJ01TAB0TRbFCYfE-TqG23dQ=s128-w32-d-h32-cc-rp","Milo Pooley","4 months ago","An amazing watch. My third favourite movie of all time. The movie that made Al Pacino my favourite actor and also got me into Mafia movies.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX30EWRTaBTQvogXYXYUiJD3JAReQrflkFVpSJPzdBOwy19anD7=s128-w32-d-h32-cc-rp","Lee Baylis","3 years ago","Never got round to watching this film as I was put off by the bad voice acting with Don Vito, I love classic gangster films but this was pretty boring and long, nothing special about it, all I can say is that when it come out in the 70s it most likely looked fresh and new. Buts there’s no true goal or storyline, just a lot of business.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWhNrmiGU5xweyt2mJyv3Unj5M4lb3VFFOrVokzLP-TfOWcOcA=s128-w32-d-h32-cc-rp","lois carr","5 years ago","I believe this is one of the most acclaimed movies of all  times. Michael played by Al Pacino was the best. Could watch this movie many times and have over the years.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUABgys5c09OGopHZjtnioI9_k7gPWtAEZWsCgEQvnp4YRjoxhy=s128-w32-d-h32-cc-rp","Rajdeep Das","4 years ago","One of Hollywood's greatest critical and commercial successes, The Godfather gets everything right; not only did the movie transcend expectations, it established new benchmarks for American cinema. I watched this movie in 2021 and came to know about the legendary actor Marlon Brando...The Godfather.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUofDafJ8ZpoVQP8R97TYelEcC-KryIFR8F4GcBs0LOK14usOUq=s128-w32-d-h32-cc-rp","Ali Mehar","a year ago","The Godfather is a timeless masterpiece. One of the best movies ever made. It sucks we don’t get films like this nowadays","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXScUkYlxf2K6O6ULN13Or6IdG7TK8Mh4DMlXhSSjYV_opHWJR_TA=s128-w32-d-h32-cc-rp","Raj Kishore","a month ago","The most long winded, over bearing, drawn out, mind numbing, boring, nonsensical, exhausting and tiresome, excuse for a movie I've ever had to endure to understand what the hell this was even about ?! So convoluted. It underwhelms me to tears.
   And it is so true, ""It insists on itself""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocISYu4LRrd3jirWaahv--3sgZTR3JJzR610xXGpiamYb6JtYA=s128-w32-d-h32-cc-rp","Sapna Tyagi","5 years ago","Intriguing mafia family. Best characters shaped, dialogues scenes are cherry on the top.part 1 is my favourite. Part 3 didn't charm me much as the last 2 but overall 5 star.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJiikS_x35TZVg5Zj4yDmr9BkiIfYA9EEH7KokFBWiAR20ZVg=s128-w32-d-h32-cc-rp","Garrett Davis","a year ago","12/2/23/ Sabb / The Godfather "", of course is one of the greatest film's of the 1970's, ( maybe, All-X) a bonafide masterpiece,,,,,,,,,only,,,,,,,,""Woltz,""  slept through a bleeding horses head in his bed,,,????,,,,,,, That's some Xtra strength NyQuil goin' on there !!!!/ ( OK, OK,  YEA) Tom Hagen  ( or some lackey) probably paid one of Woltz housekeeper's off  to slip him a mickey the night before, or planted somebody in the Mansion. ( Hence, access to the scene of the crime.) Evil people will be evil. ( Or  Woltz was a screaming alcoholic, or drug addict.)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLg2Hvn-mntp4VrNv3ybPbheUu4dIVqiDJpFdV6h2SbyFuJyQ=s128-w32-d-h32-cc-rp","Elina Uotila","2 years ago","I've seen a lot of gangster movies and this is by far the best. Just amazing story, cinematography, soundtrack. Everything. I'm just sad I didn't watch it sooner.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUID3tHEqZhgD-FeRtC5SMUWrt3Jl8MQuK1jarzwUMHn04ag_4=s128-w32-d-h32-cc-rp","Amanda Lyninger","4 years ago","I heard about this movie through Gilmore Girls, along with the other two movies, and didn't know why it was so hyped in the show at times. I first saw it on Netflix when it was there, but when I first tried to watch it, it seemed slow to me. I will say that there's a lot to pay attention to in the movie, so you can't really do other things while watching it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIgx7j2pKOwyriZ2Nc-JpJVOhpnsAwgdSZnz9A5uXVnTrXnlg=s128-w32-d-h32-cc-rp","Lauren Brown","9 months ago","I love the God father my favorite movie I can watch it over and over it never gets boring!! Truly a classic!! I love ever movie of the God father!! My favorite of all times!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVaouOb9s6vUXfPm3LvHgOzksGHLxihfud5LG5v1_ns0i6saeL-=s128-w32-d-h32-cc-rp","Sam","2 years ago","I don't have anything to criticize about this movie. Absolutely masterpiece. Must watch. Amazing acting, casting, direction, music. Everything is perfect. Mind blowing.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjV82lCmvSNucJkp2vVZyVfq8Ant4VGb7XC3ZP0vYF31CKBZTB2U=s128-w32-d-h32-cc-rp","Varun Singha","a year ago","Fabolous movie Enjoyed every second of this movie. Mesmerizing performance by Pachino and Brando and the supporting cast too.Cult Classic.It will always remain with me as of the best movie I have ever experienced.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW0Pu4vWUQIYHs1ECK23THeSpH639OyTImJWdERDIRJPX4jF4Ai6g=s128-w32-d-h32-cc-rp","RM CP","2 years ago","Movie was an excellence of those times, it's bit lengthy though. I had been reluctant to watch this for many years finally finished, enjoyed it. Will continue watching sequels too when time permits.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIElcUodLANP0YxuOH2-zvbLZRaR2DG-wJ0F7oxSICuMrg8rA=s128-w32-d-h32-cc-rp","E.X.","8 months ago","I love this movie. Hands down. I mean, many people say it's a tad bit too slow, but when you really sit to watch this film, it really is a groundbreaking watch.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXRP3SuTIJ1spA2Yz3AOTj7o31g1IW808sq07lyroR260V2d_gJYA=s128-w32-d-h32-cc-rp","NIKHIL B","5 years ago","Just sensational,
Nice casting , executed just like real life events , cool background music ,
The base on which the story sits is comparable to 1950's family gang wars in America ,
Thoughtful screen play and epic dialogues.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWbKT1wFVx1LwicK3ZfZQ98bTVqCFLMz_snqX88XNCUOuqk2mgG=s128-w32-d-h32-cc-rp","Kadeer Magsi","4 years ago","What an amazing movie from cast to acting. From music to dialogues.. this movie will live forever.. Marlon Brando and Al Pacino showed what acting is excellent movie","You and 1 other person found this helpful.","1 person found this helpful."
